,comment,cl_comment,wordlist,emojis,sent,user,mentioned
7869,"She turned my $1000 to $7000 in just 7days. I can't thank her enough. A good woman with a good heart, Thank you so much. @schiff_rebekah",turn 1000 7000 7day ca nt thank enough good woman good heart thank much,"['turn', '1000', '7000', '7day', 'ca', 'nt', 'thank', 'enough', 'good', 'woman', 'good', 'heart', 'thank', 'much']",[],pos,corinneholzschuh,['schiff_rebekah']
7870,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,guxsttavo,[]
7871,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,angiegranate,[]
7872,Early,earli,['earli'],[],neu,marifonsecz,[]
7873,"Oh my God the cutest ones ever, I love you girls😍",oh god cutest one ever love girl,"['oh', 'god', 'cutest', 'one', 'ever', 'love', 'girl']",['😍'],pos,karlacristina_fagundes,[]
7874,Rows 🔥,row,['row'],['🔥'],neu,rogerlukashevich,[]
7875,❤️,,[],['❤'],neu,gabriellosio,[]
7876,الله يقطع جمالكن يخي,,[],[],neu,amnaelfay,[]
7877,😍😍😍,,[],"['😍', '😍', '😍']",neu,realmagicinsta,[]
7878,GODDESSES!!! 😍❤️🔥,goddess,['goddess'],"['😍', '❤', '🔥']",neu,laredoalves,[]
7879,Muy linda,muy linda,"['muy', 'linda']",[],neu,alcoholicasbrolleras01,[]
7880,💜💜💜💜💜💜💜💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜']",neu,angiegranate,[]
7881,very proud of my babies! 😍😍,proud babi,"['proud', 'babi']","['😍', '😍']",neu,santosx.____,[]
7882,😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,gallis_taylor,[]
7883,Kenny your the best,kenni best,"['kenni', 'best']",[],pos,noamg3,[]
7884,cantik banget bukk,cantik banget bukk,"['cantik', 'banget', 'bukk']",[],neu,picaaside,[]
7885,Que bellezas.......,que belleza,"['que', 'belleza']",[],neu,salashurtadozenoncirilo,[]
7886,😍😍😍😍😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,angiegranate,[]
7887,sisters 4ever🙌,sister 4ever,"['sister', '4ever']",['🙌'],neu,iamsebcamilo,[]
7888,яхха бля,,[],[],neu,lvstcentury,[]
7889,Beautiful pic 😍 ❤ 👌 💕,beauti pic,"['beauti', 'pic']","['😍', '❤', '👌', '💕']",neu,erick_is_awesome_14,[]
7890,😍😍😍😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,o_charlless,[]
7891,GORGEOUS ALWAYS 💞,gorgeou alway,"['gorgeou', 'alway']",['💞'],neu,popeye_1906,[]
7892,lançou!!!!!!,lanou,['lanou'],[],neu,santosx.____,[]
7893,Gorgeous 😍🔥,gorgeou,['gorgeou'],"['😍', '🔥']",neu,h.a.m.o.u.d.a.18,[]
7894,🔥🔥,,[],"['🔥', '🔥']",neu,h.a.m.o.u.d.a.18,[]
7895,lindinhas 😍,lindinha,['lindinha'],['😍'],neu,santosx.____,[]
7896,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,leorodriguesofi,[]
7897,kenny you’re beautiful but my girlfriend is GORGEOUS,kenni beauti girlfriend gorgeou,"['kenni', 'beauti', 'girlfriend', 'gorgeou']",[],neu,themanbunguy,[]
7898,💜💜💜💜,,[],"['💜', '💜', '💜', '💜']",neu,alvinjpascua,[]
7899,😍,,[],['😍'],neu,atilamedeirosoficial,[]
7900,amo vocês!!!!,amo voc,"['amo', 'voc']",[],neu,santosx.____,[]
7901,You look nice,look nice,"['look', 'nice']",[],neu,johneq25,[]
7902,@mirandakarlovaa1 shoot,shoot,['shoot'],[],neu,am_fashionizta,['mirandakarlovaa1']
7903,minhas bbs!!!!,minha bb,"['minha', 'bb']",[],neu,santosx.____,[]
7904,PARIS HILTON HOTELS ULTRA LUXURY HOTELS GOLD SHOPPING WORLDWIDE BILLIONAIRES WORLDWIDE REVENUE FIFTY BILLIONAIRES WORLDWIDE REVENUE MILLIONAIRES WORLDWIDE REVENUE FIFTY TRILLION EUROS 💶 LONDON VICTORIA VERSAILLES FRANCE 🇫🇷 MARGOT MORNING CITY 🌃 OFFICIALS ÉLON MUSK CITY 🌃 OFFICIALS ANGELINA JOLIE CITY 🌃 OFFICIALS 🇬🇧🤖🇨🇳🎸🛳🛒⛽️🎯🍏👽🎥📺🎼🌎🚀🌊🏗🇩🇪🚁🌍🌆🚗🚗🇮🇹🏙🌃💵💶🗺🇫🇷🛒,pari hilton hotel ultra luxuri hotel gold shop worldwid billionair worldwid revenu fifti billionair worldwid revenu millionair worldwid revenu fifti trillion euro london victoria versail franc margot morn citi offici lon musk citi offici angelina joli citi offici,"['pari', 'hilton', 'hotel', 'ultra', 'luxuri', 'hotel', 'gold', 'shop', 'worldwid', 'billionair', 'worldwid', 'revenu', 'fifti', 'billionair', 'worldwid', 'revenu', 'millionair', 'worldwid', 'revenu', 'fifti', 'trillion', 'euro', 'london', 'victoria', 'versail', 'franc', 'margot', 'morn', 'citi', 'offici', 'lon', 'musk', 'citi', 'offici', 'angelina', 'joli', 'citi', 'offici']","['💶', '🌃', '🌃', '🌃', '🤖', '🎸', '🛳', '🛒', '⛽', '🎯', '🍏', '👽', '🎥', '📺', '🎼', '🌎', '🚀', '🌊', '🏗', '🚁', '🌍', '🌆', '🚗', '🚗', '🏙', '🌃', '💵', '💶', '🗺', '🛒']",neu,afzal_elon_musk_bethlehem1789,[]
7905,tduu ❤️,tduu,['tduu'],['❤'],neu,kelmendii.lulzim,[]
7906,💜🛐,,[],"['💜', '🛐']",neu,jaime__lizcano,[]
7907,AAAAAAAAAAA,aaaaaaaaaaa,['aaaaaaaaaaa'],[],neu,santosx.____,[]
7908,🔥🔥,,[],"['🔥', '🔥']",neu,veralove199,[]
7909,3rd pic🥵,3rd pic,"['3rd', 'pic']",['🥵'],neu,fivethinqs,[]
7910,❤️,,[],['❤'],neu,_.web.dud4,[]
7911,❤️‍🔥❤️‍🔥,,[],"['❤', '🔥', '❤', '🔥']",neu,marilhagabriella_,[]
7912,😍😍,,[],"['😍', '😍']",neu,marko.printing,[]
7913,😍😍😍,,[],"['😍', '😍', '😍']",neu,rayninhaxx,[]
7914,Kylie X Kendall😍💜💜,kyli x kendal,"['kyli', 'x', 'kendal']","['😍', '💜', '💜']",neu,_uokwq_,[]
7915,Congratulations beauties!! 💜 ✨,congratul beauti,"['congratul', 'beauti']","['💜', '✨']",neu,oliviapierson,[]
7916,Hii,hii,['hii'],[],neu,manpreeetsingh959,[]
7917,@oliviapierson i drew Kylie 🤍✏️,drew kyli,"['drew', 'kyli']","['🤍', '✏']",neu,rockyleeart,['oliviapierson']
7918,@oliviapierson ❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,2heed2022,['oliviapierson']
7919,@oliviapierson 🇺🇸🦅🗽✌🏻✨,,[],"['🦅', '🗽', '✌', '🏻', '✨']",neu,sexking_1997,['oliviapierson']
7920,@oliviapierson so beautiful ❤️,beauti,['beauti'],['❤'],neu,necelebridades,['oliviapierson']
7921,@oliviapierson hey,hey,['hey'],[],neu,______abdul________karim,['oliviapierson']
7922,Hii,hii,['hii'],[],neu,manpreeetsingh959,[]
7923,@oliviapierson congratulations for working really hard or for being born rich ?,congratul work realli hard born rich,"['congratul', 'work', 'realli', 'hard', 'born', 'rich']",[],neu,evilboigenius,['oliviapierson']
7924,@oliviapierson 💞,,[],['💞'],neu,sarakellysefer,['oliviapierson']
7925,@oliviapierson row 🗻🗻🗻,row,['row'],"['🗻', '🗻', '🗻']",neu,leilarosette,['oliviapierson']
7926,"@oliviapierson Testimony of the great tchedji master

* WhatsApp: +229 53919892
it can also help you as the
# return of affection,
# clothing customer
#cure disease
#font problem
# magic coin purse
#",testimoni great tchedji master whatsapp 229 53919892 also help return affect cloth custom cure diseas font problem magic coin purs,"['testimoni', 'great', 'tchedji', 'master', 'whatsapp', '229', '53919892', 'also', 'help', 'return', 'affect', 'cloth', 'custom', 'cure', 'diseas', 'font', 'problem', 'magic', 'coin', 'purs']",[],pos,tchedji.maitre,['oliviapierson']
7927,"@oliviapierson ᴅᴍ ᴛᴏ ɢᴇᴛ ᴀᴅᴅᴇᴅ ɪɴ ʟᴇꜱʙɪᴀɴ ɢʀᴏᴜᴘ🏳️‍🌈
📌ᴏɴʟʏ ɢɪʀʟꜱ ᴀʀᴇ ᴀʟʟᴏᴡᴇᴅ.
📌ᴀʟʟ ᴠᴇʀɪꜰɪᴇᴅ ᴍᴇᴍʙᴇʀꜱ",,[],"['🏳', '🌈', '📌', '📌']",neu,lesbian.group.chat,['oliviapierson']
7928,@oliviapierson 🔥,,[],['🔥'],neu,looop._new_story._,['oliviapierson']
7929,"@oliviapierson @kyliejenner @kendalljenner 

My service @diamondstarlive will add monetized SuperChats into your OnlyFans, IG, and or TikTok LIVE and create fun fan experiences around the SuperChats. This will boost your income and fan engagement/loyalty across these platforms. Plus we only get paid when u do, so no upfront cost. Could ya’ll intro me to other influencers plz ?Let’s collab @diamondstarlive",servic add monet superchat onlyfan ig tiktok live creat fun fan experi around superchat boost incom fan engagementloyalti across platform plu get paid u upfront cost could ya intro influenc plz let collab,"['servic', 'add', 'monet', 'superchat', 'onlyfan', 'ig', 'tiktok', 'live', 'creat', 'fun', 'fan', 'experi', 'around', 'superchat', 'boost', 'incom', 'fan', 'engagementloyalti', 'across', 'platform', 'plu', 'get', 'paid', 'u', 'upfront', 'cost', 'could', 'ya', 'intro', 'influenc', 'plz', 'let', 'collab']",[],pos,diamondstarlive,"['oliviapierson', 'kyliejenner', 'kendalljenner', 'diamondstarlive', 'diamondstarlive']"
7930,Follow,follow,['follow'],[],neu,anna_lucya24,[]
7931,"@oliviapierson Je t'aime tellement mon frère, je suis ton fan. Je vais proposer à ma petite amie. Je l'aime beaucoup. Je veux l'épouser, mais ce n'est pas possible car je n'ai pas de situation. ceci est mon compte bancaire en Turquie s'il vous plaît ne l'ignorez pas merci beaucoup encore je t'aime tellement TR07 0001 0000 9990 9723 7650 01 🙏🙏🙏",je taim tellement mon frre je sui ton fan je vai propos petit ami je laim beaucoup je veux lpouser mai ce nest pa possibl car je nai pa de situat ceci est mon compt bancair en turqui sil vou plat ne lignorez pa merci beaucoup encor je taim tellement tr07 0001 0000 9990 9723 7650 01,"['je', 'taim', 'tellement', 'mon', 'frre', 'je', 'sui', 'ton', 'fan', 'je', 'vai', 'propos', 'petit', 'ami', 'je', 'laim', 'beaucoup', 'je', 'veux', 'lpouser', 'mai', 'ce', 'nest', 'pa', 'possibl', 'car', 'je', 'nai', 'pa', 'de', 'situat', 'ceci', 'est', 'mon', 'compt', 'bancair', 'en', 'turqui', 'sil', 'vou', 'plat', 'ne', 'lignorez', 'pa', 'merci', 'beaucoup', 'encor', 'je', 'taim', 'tellement', 'tr07', '0001', '0000', '9990', '9723', '7650', '01']","['🙏', '🙏', '🙏']",neu,akn._1903,['oliviapierson']
7932,@oliviapierson damm i wanna go down for u,damm wan na go u,"['damm', 'wan', 'na', 'go', 'u']",[],neu,asnanuj,['oliviapierson']
7933,💜💜,,[],"['💜', '💜']",neu,kylie_glam_queen,[]
7934,@sangas_ 🙌,,[],['🙌'],neu,nikkilumbar,['sangas_']
7935,🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥']",neu,iamkadddy,[]
7936,I do cashapp🤷🏽‍♂️who needs bills paid💵💸💰,cashappwho need bill paid,"['cashappwho', 'need', 'bill', 'paid']","['🤷', '🏽', '♂', '💵', '💸', '💰']",neu,anthony_norman01,[]
7937,😂😂,,[],"['😂', '😂']",neu,alcoholicasbrolleras01,[]
7938,Is this stuff made in China like the Skims stuff.,stuff made china like skim stuff,"['stuff', 'made', 'china', 'like', 'skim', 'stuff']",[],neu,nancykotulski,[]
7939,@nancykotulski I wouldn't be surprised if it was! 😆,would nt surpris,"['would', 'nt', 'surpris']",['😆'],neu,toomuchdash,['nancykotulski']
7940,So perfect,perfect,['perfect'],[],pos,marilhagabriella_,[]
7941,Damn sisterssssssssss 🥵🥵🤯🤯😯😯😮‍💨😮‍💨🤤🤤😩😩🥺🥺🥰🥰😍😍❤️❤️🔥🔥👑👑🙌🏽🙌🏽,damn sisterssssssssss,"['damn', 'sisterssssssssss']","['🥵', '🥵', '🤯', '🤯', '😯', '😯', '😮', '💨', '😮', '💨', '🤤', '🤤', '😩', '😩', '🥺', '🥺', '🥰', '🥰', '😍', '😍', '❤', '❤', '🔥', '🔥', '👑', '👑', '🙌', '🏽', '🙌', '🏽']",neu,alinosh._alinosh,[]
7942,I love them 🤩❤️‍🔥,love,['love'],"['🤩', '❤', '🔥']",pos,danielalejandrok7,[]
7943,❤️,,[],['❤'],neu,karim_el_ghobrini,[]
7944,KENDALL 🧘‍♀️ ❤️ 🔥,kendal,['kendal'],"['🧘', '♀', '❤', '🔥']",neu,camilorestrepo_a,[]
7945,❤️missing you. ???,miss,['miss'],['❤'],neu,sukrusezgen,[]
7946,💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜']",neu,planetkourt,[]
7947,chemi loveebiii xartt😍,chemi loveebiii xartt,"['chemi', 'loveebiii', 'xartt']",['😍'],neu,kendallabukeras_kuwi,[]
7948,😍❤️,,[],"['😍', '❤']",neu,_uokwq_,[]
7949,CB,cb,['cb'],[],neu,alicerodier1,[]
7950,❤️oi,oi,['oi'],['❤'],neu,jucelinodasixa55t,[]
7951,😍,,[],['😍'],neu,planetkourt,[]
7952,LB,lb,['lb'],[],neu,alicerodier1,[]
7953,you did such a great job!!💜,great job,"['great', 'job']",['💜'],pos,haileyyxkendall,[]
7954,Oh my god,oh god,"['oh', 'god']",[],neu,_uokwq_,[]
7955,I love ❤️,love,['love'],['❤'],pos,arianaroux_,[]
7956,"oh god, they are a copy of each other...",oh god copi,"['oh', 'god', 'copi']",[],neu,gre_margot,[]
7957,❤️❤️🙌🔥,,[],"['❤', '❤', '🙌', '🔥']",neu,mocnxi,[]
7958,4 minutes ago💗💗,4 minut ago,"['4', 'minut', 'ago']","['💗', '💗']",neu,just_incase_phonecases,[]
7959,@mirandakarlovaa1 Call the cops and run away,call cop run away,"['call', 'cop', 'run', 'away']",[],neu,_s0oki,['mirandakarlovaa1']
7960,ok it's time to buy makeup. 😍,ok time buy makeup,"['ok', 'time', 'buy', 'makeup']",['😍'],neu,iam.xcris,[]
7961,😍,,[],['😍'],neu,eu_sophiekss,[]
7962,😍😍😍 my baby Kendall🥰🥰🥰,babi kendal,"['babi', 'kendal']","['😍', '😍', '😍', '🥰', '🥰', '🥰']",neu,danielalejandrok7,[]
7963,You guys absolutely stunning,guy absolut stun,"['guy', 'absolut', 'stun']",[],neu,fivethinqs,[]
7964,Io e te @mrtcln_ versione bionde❤️🔥,io e te version biond,"['io', 'e', 'te', 'version', 'biond']","['❤', '🔥']",neu,_elisaborella_,['mrtcln_']
7965,@mrtcln_ 😂detto niente,detto nient,"['detto', 'nient']",['😂'],neu,_elisaborella_,['mrtcln_']
7966,@_elisaborella_ ci manca solo il fisico 🥲,ci manca solo il fisico,"['ci', 'manca', 'solo', 'il', 'fisico']",['🥲'],neu,mrtcln_,['_elisaborella_']
7967,😍😍😍,,[],"['😍', '😍', '😍']",neu,_kikas_lopes,[]
7968,😍😍😍😍🔥,,[],"['😍', '😍', '😍', '😍', '🔥']",neu,ixae.4,[]
7969,🥺❤️❤️❤️,,[],"['🥺', '❤', '❤', '❤']",neu,chxliiz,[]
7970,Say mashala,say mashala,"['say', 'mashala']",[],neu,alirezshamaei,[]
7971,❤️❤️,,[],"['❤', '❤']",neu,gabrysiaszablowska,[]
7972,CB,cb,['cb'],[],neu,miiniilolaa,[]
7973,LB,lb,['lb'],[],neu,miiniilolaa,[]
7974,👏👏👏👏,,[],"['👏', '👏', '👏', '👏']",neu,xa__baba,[]
7975,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",neu,seenumaheshseenu,[]
7976,די כבר @maya_pirostela,,[],[],neu,saharbittner,['maya_pirostela']
7977,😍🥺💜,,[],"['😍', '🥺', '💜']",neu,mahlahosseinbor,[]
7978,❤️🔥,,[],"['❤', '🔥']",neu,kiharatarazona,[]
7979,So Hot🔥,hot,['hot'],['🔥'],neu,mhds_hba,[]
7980,😍😍😍,,[],"['😍', '😍', '😍']",neu,whosadriann_,[]
7981,Wow,wow,['wow'],[],pos,paulaoates58,[]
7982,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,zahra.150.k,[]
7983,Both gorgeous ❤️,gorgeou,['gorgeou'],['❤'],neu,hannarosiakx,[]
7984,Rockstars! No guys version anymore?,rockstar guy version anymor,"['rockstar', 'guy', 'version', 'anymor']",[],neu,kennethwcoffin,[]
7985,These two😍,two,['two'],['😍'],neu,fivethinqs,[]
7986,Me sigam pfv quero seguidores,sigam pfv quero seguidor,"['sigam', 'pfv', 'quero', 'seguidor']",[],neu,eros.xvz,[]
7987,Cuties❤️❤️🌹🌹,cuti,['cuti'],"['❤', '❤', '🌹', '🌹']",neu,rafaelaferrari90,[]
7988,😍,,[],['😍'],neu,estef_r28,[]
7989,Che patate❤️,che patat,"['che', 'patat']",['❤'],neu,luca_donati5,[]
7990,فدووه جنكم العيد❤️‍🔥,,[],"['❤', '🔥']",neu,msax0,[]
7991,Omg,omg,['omg'],[],neu,fivethinqs,[]
7992,💜💜,,[],"['💜', '💜']",neu,mike1442____,[]
7993,❤️,,[],['❤'],neu,_keresa,[]
7994,🔥🔥,,[],"['🔥', '🔥']",neu,arianavzg,[]
7995,kylie eh tão linda véi ❤️,kyli eh linda vi,"['kyli', 'eh', 'linda', 'vi']",['❤'],neu,figueiredlet,[]
7996,I'm so excited!!!! This collection is the best! 💜💜,excit collect best,"['excit', 'collect', 'best']","['💜', '💜']",pos,arianavzg,[]
7997,vacuous,vacuou,['vacuou'],[],neu,wsilvav,[]
7998,جي بام اسلیم,,[],[],neu,peymanalimoradii,[]
7999,AMO,amo,['amo'],[],neu,_.cloudyskyy,[]
8000,Omg!🔥🔥,omg,['omg'],"['🔥', '🔥']",neu,mhds_hba,[]
8001,Follow plis ❤️,follow pli,"['follow', 'pli']",['❤'],neu,eros.xvz,[]
8002,💜💐💜,,[],"['💜', '💐', '💜']",neu,marytasb,[]
8003,❤️❤️❤️🔥🔥🔥😍😍😍,,[],"['❤', '❤', '❤', '🔥', '🔥', '🔥', '😍', '😍', '😍']",neu,jordanjuncolanza,[]
8004,😩😩😩,,[],"['😩', '😩', '😩']",neu,romangarciaa34,[]
8005,😍😍,,[],"['😍', '😍']",neu,__blacgold,[]
8006,𝗪𝗛𝗔𝗧  𝗬𝗢𝗨  𝗧𝗛𝗜𝗡𝗞  𝗔𝗕𝗢𝗨𝗧  𝗠𝗬  𝗨𝗦𝗘𝗥𝗡𝗔𝗠𝗘..?,,[],[],neu,sxpna0,[]
8007,ااححبحببككك تهبلين,,[],[],neu,_rv1j,[]
8008,Congratulations 👏🏻💗,congratul,['congratul'],"['👏', '🏻', '💗']",neu,tatianawronko,[]
8009,احلى اخواتتت😔😔😔😔,,[],"['😔', '😔', '😔', '😔']",neu,vamp8ire,[]
8010,💐,,[],['💐'],neu,cibelly.reiff,[]
8011,Wow!!! 💜🧚🏼‍♀️,wow,['wow'],"['💜', '🧚', '🏼', '♀']",pos,pauliwis.x,[]
8012,❤️,,[],['❤'],neu,klngvonfmdao,[]
8013,🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,,[],"['🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹', '🌹']",neu,nohkandsblueprint,[]
8014,MisssNenass😍🤤,misssnenass,['misssnenass'],"['😍', '🤤']",neu,_laraa.aguiarr_,[]
8015,@mirandakarlovaa1 i would throw up,would throw,"['would', 'throw']",[],neu,wirsa_07,['mirandakarlovaa1']
8016,💜,,[],['💜'],neu,cibelly.reiff,[]
8017,😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍']",neu,musaogqotjiwe,[]
8018,Yayyy,yayyy,['yayyy'],[],neu,kute_khloe,[]
8019,Very Beautiful,beauti,['beauti'],[],neu,dohertyppat,[]
8020,❤️‍🔥❤️‍🔥OMG. KENNY🔥,omg kenni,"['omg', 'kenni']","['❤', '🔥', '❤', '🔥', '🔥']",neu,ginmalfashion,[]
8021,purple,purpl,['purpl'],[],neu,neriahsmaj,[]
8022,Yessss😮😮,yessss,['yessss'],"['😮', '😮']",neu,mehrsaisania,[]
8023,💐💜💜💐,,[],"['💐', '💜', '💜', '💐']",neu,perofuu,[]
8024,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,miss.bhansali,[]
8025,🥵,,[],['🥵'],neu,danii.saurus,[]
8026,So excited 💜💜💜💜,excit,['excit'],"['💜', '💜', '💜', '💜']",neu,newskendalljennner,[]
8027,😢😍,,[],"['😢', '😍']",neu,imhadiy,[]
8028,😍🔥🔥🔥,,[],"['😍', '🔥', '🔥', '🔥']",neu,venylwrn_,[]
8029,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",neu,ladomii_26,[]
8030,not bad,bad,['bad'],[],neg,suhyegei,[]
8031,Kenny is mine,kenni mine,"['kenni', 'mine']",[],neu,daniaar__,[]
8032,😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,batmangmg777,[]
8033,😍😍,,[],"['😍', '😍']",neu,rayssajaegge,[]
8034,😍😍,,[],"['😍', '😍']",neu,elaynurza,[]
8035,Queen,queen,['queen'],[],neu,elaynurza,[]
8036,Pagi mba Jenner,pagi mba jenner,"['pagi', 'mba', 'jenner']",[],neu,luv.pah,[]
8037,My Universe is Kenny❤️ keep it in mind dear world. ❤️,univers kenni keep mind dear world,"['univers', 'kenni', 'keep', 'mind', 'dear', 'world']","['❤', '❤']",neu,daniaar__,[]
8038,🤍,,[],['🤍'],neu,kyliebaej,[]
8039,❤️,,[],['❤'],neu,ilyesbelkacemi2,[]
8040,@shainapamela ganda natin 🥰🥀,ganda natin,"['ganda', 'natin']","['🥰', '🥀']",neu,christellejadee,['shainapamela']
8041,@christellejadee sexy natin 🥵🥵,sexi natin,"['sexi', 'natin']","['🥵', '🥵']",neu,shainapamela,['christellejadee']
8042,😍,,[],['😍'],neu,magda.cheer,[]
8043,holy shit,holi shit,"['holi', 'shit']",[],neg,oliviaspam_1239,[]
8044,🔥🔥,,[],"['🔥', '🔥']",neu,maholii25,[]
8045,🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥']",neu,pertyy_girls,[]
8046,🔥🔥,,[],"['🔥', '🔥']",neu,pertyy_girls,[]
8047,3X3 🔥❤️,3x3,['3x3'],"['🔥', '❤']",neu,jaspreet_draws,[]
8048,🔥❤️,,[],"['🔥', '❤']",neu,777taysson,[]
8049,😍❤️🔥,,[],"['😍', '❤', '🔥']",neu,fernandamt99,[]
8050,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,gorgeous_misfit_,[]
8051,🔥🔥,,[],"['🔥', '🔥']",neu,pertyy_girls,[]
8052,RECENT ❤️,recent,['recent'],['❤'],neu,jaspreet_draws,[]
8053,❤️,,[],['❤'],neu,welly_leao,[]
8054,❤️❤️🔥,,[],"['❤', '❤', '🔥']",neu,phey_i,[]
8055,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,ttmerritt,[]
8056,Love you both 💘💞💘,love,['love'],"['💘', '💞', '💘']",pos,widowsson_666,[]
8057,I love you😢,love,['love'],['😢'],pos,mehrsaisania,[]
8058,Mmm....citas....!!,mmm cita,"['mmm', 'cita']",[],neu,pacojeronimodela,[]
8059,Zort🐃💨,zort,['zort'],"['🐃', '💨']",neu,ela_iste_bebegim_,[]
8060,i love u❤️,love u,"['love', 'u']",['❤'],pos,mattheusfc01,[]
8061,@mattheusfc01 💕,,[],['💕'],neu,esther_bokeng,['mattheusfc01']
8062,te amo,te amo,"['te', 'amo']",[],neu,agusfernandezzz___,[]
8063,lindas amo vocês,linda amo voc,"['linda', 'amo', 'voc']",[],neu,biabertaglia_,[]
8064,😍💜🌸,,[],"['😍', '💜', '🌸']",neu,jethroteece,[]
8065,GODDAMN! × 2! 💜💜,goddamn 2,"['goddamn', '2']","['💜', '💜']",neu,_master_everything_,[]
8066,QUEENS,queen,['queen'],[],neu,mmadugomes,[]
8067,LB 🔥,lb,['lb'],['🔥'],neu,jaspreet_draws,[]
8068,😍😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,ellen.gadelhaa,[]
8069,Omgg😍😍😍,omgg,['omgg'],"['😍', '😍', '😍']",neu,nilloofaaarr,[]
8070,LBBBB 🔥🔥,lbbbb,['lbbbb'],"['🔥', '🔥']",neu,jaspreet_draws,[]
8071,@ale_marinucci ma glielo vuoi dire che il trend delle treccine l'hai inventato tu?,glielo vuoi dire che il trend dell treccin lhai inventato tu,"['glielo', 'vuoi', 'dire', 'che', 'il', 'trend', 'dell', 'treccin', 'lhai', 'inventato', 'tu']",[],neu,imeongram,['ale_marinucci']
8072,@imeongram 😵‍💫😵‍💫😵‍💫,,[],"['😵', '💫', '😵', '💫', '😵', '💫']",neu,ale_marinucci,['imeongram']
8073,تستري,,[],[],neu,7il7ll,[]
8074,LBCBLB ❤️❤️,lbcblb,['lbcblb'],"['❤', '❤']",neu,jaspreet_draws,[]
8075,@jaspreet_draws lblblblblblbl,lblblblblblbl,['lblblblblblbl'],[],neu,vahid1994m,['jaspreet_draws']
8076,@jaspreet_draws lb,lb,['lb'],[],neu,santiveri_sagradafamilia,['jaspreet_draws']
8077,💘💘💘💘💘💘,,[],"['💘', '💘', '💘', '💘', '💘', '💘']",neu,valen_galeano77,[]
8078,So Stunning ❤️❤️❤️,stun,['stun'],"['❤', '❤', '❤']",neu,glam_australia,[]
8079,LOVES 💜,love,['love'],['💜'],pos,ssophiamariee,[]
8080,TUDO,tudo,['tudo'],[],neu,annieolivs,[]
8081,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,mattheusfc01,[]
8082,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,vitor.mourah,[]
8083,Wow 😍❤️,wow,['wow'],"['😍', '❤']",pos,noor221325,[]
8084,Well,well,['well'],[],neu,jq414_martin,[]
8085,huge W,huge w,"['huge', 'w']",[],neu,prnvwv,[]
8086,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,vaalegarcia_,[]
8087,UFFF❤️👀,ufff,['ufff'],"['❤', '👀']",neu,maryam18.gtd,[]
8088,Keren banget sister,keren banget sister,"['keren', 'banget', 'sister']",[],neu,nra44s,[]
8089,😍😍,,[],"['😍', '😍']",neu,mattheusfc01,[]
