,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
8719,"oh my  my my my ,,,oh my myy my,,,chilli chimichanga special  yummmm",oh oh myy chilli chimichanga special yummmm,"['oh', 'oh', 'myy', 'chilli', 'chimichanga', 'special', 'yummmm']", ,0.4019,pos,no_im_not_one_a_user, ,0
8720,Hy,hy,['hy'], ,0.0,neu,prajapatrajender7, ,0
8721,"You’re the only one who looks the same, the others got all those unnecessary surgeries 😢.",one look other got unnecessari surgeri,"['one', 'look', 'other', 'got', 'unnecessari', 'surgeri']",😢,0.0009536524890329857,neu,iiammakayla___, ,0
8722,Khloe looks beautiful ❤️,khloe look beauti,"['khloe', 'look', 'beauti']",❤,0.1865217391304348,neu,__cynthiannell, ,0
8723,Beautiful,beauti,['beauti'], ,0.0,neu,muhammadqasim7080, ,0
8724,Je t'aime bébé,je taim bb,"['je', 'taim', 'bb']", ,0.0,neu,alainmadiondo, ,0
8725,💕💕💕💕💕💕💕, ,[],💕💕💕💕💕💕💕,0.6329166666666667,neu,cicibussey, ,9
8726,🙌🙌🙌🙌nice,nice,['nice'],🙌🙌🙌🙌,0.532639973439575,pos,perla.fitness, ,0
8727,And you still look the same,still look,"['still', 'look']", ,0.0,neu,kimmyjhartman, ,0
8728,Kourtney you are a natural! ❤️,kourtney natur,"['kourtney', 'natur']",❤,0.24869565217391304,neu,lizziequair, ,0
8729,Wow beautiful,wow beauti,"['wow', 'beauti']", ,0.5859,pos,martha_nana_quezada, ,0
8730,Hello,hello,['hello'], ,0.0,neu,harichand5534, ,1
8731,"My God, Khloe’ is not even recognizable 😮",god khloe not even recogniz,"['god', 'khloe', 'not', 'even', 'recogniz']",😮,0.27396296296296296,neu,erica_marie_elizabeth, ,0
8732,You are absolutely gorgeous lady,absolut gorgeou ladi,"['absolut', 'gorgeou', 'ladi']", ,0.0,neu,da.ve5480, ,0
8733,Khloe 😍😍,khloe,['khloe'],😍😍,0.45195785500864916,neu,ladymetelus, ,0
8734,Khloe so naturally beautiful,khloe natur beauti,"['khloe', 'natur', 'beauti']", ,0.0,neu,keketori, ,0
8735,Nice,nice,['nice'], ,0.4215,pos,merajul8048, ,0
8736,Ma u can see allmthe work done especially Kim n khloe. Different people,u see allmth work done especi kim n khloe differ peopl,"['u', 'see', 'allmth', 'work', 'done', 'especi', 'kim', 'n', 'khloe', 'differ', 'peopl']", ,0.0,neu,feakalas, ,0
8737,Khloé looks WOW. Miss her dark hair,khlo look wow miss dark hair,"['khlo', 'look', 'wow', 'miss', 'dark', 'hair']", ,0.4939,pos,mirandaistired, ,0
8738,why do y’all look high 😩,look high,"['look', 'high']",😩,-0.122787610619469,neu,kurvykv, ,0
8739,😮, ,[],😮,0.2777777777777778,neu,masoom.qasim, ,0
8740,xxx,xxx,['xxx'], ,0.0,neu,masoom.qasim, ,0
8741,Good morning,good morn,"['good', 'morn']", ,0.4404,pos,rk___pal_0742, ,0
8742,LOVE YOU,love,['love'], ,0.6369,pos,babayev_yasar_, ,1
8743,SUPER  LOVE  SEXY SEXY OFFFFFFF,super love sexi sexi offfffff,"['super', 'love', 'sexi', 'sexi', 'offfffff']", ,0.8442,pos,babayev_yasar_, ,1
8744,When there was less filler,less filler,"['less', 'filler']", ,0.0,neu,lorimorgen, ,0
8745,wow idk the last time I’ve seen Khloe this genuinely happy 🥺,wow idk last time seen khloe genuin happi,"['wow', 'idk', 'last', 'time', 'seen', 'khloe', 'genuin', 'happi']",🥺,0.5267,pos,falswilkins, ,0
8746,🔥😍❤️😍❤️, ,[],🔥😍❤😍❤,0.597566484861197,neu,_teenagers.adda_, ,0
8747,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,_teenagers.adda_, ,0
8748,PREPLASTIC,preplast,['preplast'], ,0.0,neu,_anderson925_, ,0
8749,I think you're the only one that still looks the same and not full of plastic. I appreciate your natural clean living and not changing for Hollywood,think one still look not full plastic appreci natur clean live not chang hollywood,"['think', 'one', 'still', 'look', 'not', 'full', 'plastic', 'appreci', 'natur', 'clean', 'live', 'not', 'chang', 'hollywood']", ,0.4019,pos,elizabeth_jellybean_ford, ,0
8750,Not the block of a Cellphone on the other lounge 😂,not block cellphon loung,"['not', 'block', 'cellphon', 'loung']",😂,0.3171536807550267,neu,prettykittybelle, ,0
8751,R u mayri me,r u mayri,"['r', 'u', 'mayri']", ,0.0,neu,safeerahmad.safeer.904, ,0
8752,❤️, ,[],❤,0.7460869565217392,neu,dwytcbz, ,0
8753,Mote gol bade dudh kiske hai,mote gol bade dudh kisk hai,"['mote', 'gol', 'bade', 'dudh', 'kisk', 'hai']", ,0.0,neu,raj_esh9819, ,0
8754,❤️, ,[],❤,0.7460869565217392,neu,lussianascz, ,0
8755,Why Kim look so blazed lol,kim look blaze lol,"['kim', 'look', 'blaze', 'lol']", ,0.4215,pos,lavenderjules, ,0
8756,😆 😆 😆 😆, ,[],😆😆😆😆,0.4117647058823529,neu,djwilke5000, ,0
8757,🔥, ,[],🔥,0.1397849462365591,neu,muza.ffar641, ,0
8758,Ur the only one that looks the same 🤩,ur one look,"['ur', 'one', 'look']",🤩,0.0,neu,yolandaaustin_, ,0
8759,KHLOEEEEEEEE 😍 @khloekardashian,khloeeeeeeee,['khloeeeeeeee'],😍,0.33896839125648687,neu,danikaexplicit,khloekardashian ,0
8760,Baddie,baddi,['baddi'], ,0.0,neu,selfmade_603, ,0
8761,🙌❤️🔥, ,[],🙌❤🔥,0.48209895651925566,neu,42espi, ,0
8762,I really need that mascara tho,realli need mascara tho,"['realli', 'need', 'mascara', 'tho']", ,0.0,neu,anawoza, ,0
8763,❤️, ,[],❤,0.7460869565217392,neu,nandani_gamage_, ,0
8764,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,kristiyana__17, ,0
8765,💋👣❤👑, ,[],💋👣❤👑,0.6257396735953475,neu,steven.small.334, ,0
8766,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤❤❤,0.7460869565217392,neu,sweetseventysix, ,0
8767,😀😃😄🙃🙂, ,[],😀😃😄🙃🙂,0.5172761925369346,neu,ranaarslan1043, ,0
8768,P,p,['p'], ,0.0,neu,asbakbkjw, ,0
8769,Khloe looks so stunning here,khloe look stun,"['khloe', 'look', 'stun']", ,0.0,neu,mic_the_girl, ,0
8770,😘😘😘, ,[],😘😘😘,0.7017543859649124,neu,zahidul_rony_12, ,0
8771,Love you 💞,love,['love'],💞,0.68962903930131,pos,its_usman_ali_0_786, ,0
8772,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,nresh3489, ,0
8773,🔥🙌, ,[],🔥🙌,0.35010495651801393,neu,gasilva7288, ,0
8774,Gabriel siva,gabriel siva,"['gabriel', 'siva']", ,0.0,neu,gasilva7288, ,0
8775,The amount of growth you all have accomplished over all of these years is really beautiful @kourtneykardash,amount growth accomplish year realli beauti,"['amount', 'growth', 'accomplish', 'year', 'realli', 'beauti']", ,0.6597,pos,healology_,kourtneykardash ,0
8776,"She just laying there , a million likes lol , what a bunch of sheep",lay million like lol bunch sheep,"['lay', 'million', 'like', 'lol', 'bunch', 'sheep']", ,0.6486,pos,totallycool420, ,0
8777,Such a vibe.,vibe,['vibe'], ,0.0,neu,b_sweethair, ,0
8778,Hello,hello,['hello'], ,0.0,neu,arazzaque681, ,0
8779,Kris looks GORG 😍,kri look gorg,"['kri', 'look', 'gorg']",😍,0.16948419562824343,neu,debe_62, ,0
8780,🙌, ,[],🙌,0.5604249667994687,neu,sunils4031, ,0
8781,mujer perfecta? SI SOS😍,mujer perfecta si so,"['mujer', 'perfecta', 'si', 'so']",😍,0.4075873565025948,neu,nazarenamx, ,0
8782,Hot,hot,['hot'], ,0.0,neu,shriramgupta587, ,0
8783,3rd pic is so cute,rd pic cute,"['rd', 'pic', 'cute']", ,0.4588,pos,audreykeener, ,0
8784,Sure know how to tease😍😍,sure know teas,"['sure', 'know', 'teas']",😍😍,0.5002547130051895,neu,lucky5560, ,0
8785,Bahaha the second picture w khloe and Kim’s original face 😢😂😂😂😂,bahaha second pictur w khloe kim origin face,"['bahaha', 'second', 'pictur', 'w', 'khloe', 'kim', 'origin', 'face']",😢😂😂😂😂,0.06850378327105879,neu,katiavb, ,0
8786,🔥, ,[],🔥,0.1397849462365591,neu,mudivetishankar, ,0
8787,Omg it’s a magazine,omg magazin,"['omg', 'magazin']", ,0.0,neu,elyssaocean, ,0
8788,"Those were the days, when y’all were normal!",day normal,"['day', 'normal']", ,0.0,neu,loflow12, ,0
8789,Is that the trip Bruce didn’t know about ??? And flew down for the photo shoot ? 🔥🔥🔥🔥🔥❤️❤️ love you,trip bruce not know flew photo shoot love,"['trip', 'bruce', 'not', 'know', 'flew', 'photo', 'shoot', 'love']",🔥🔥🔥🔥🔥❤❤,0.3708732429484183,pos,nirvanadentalapothecary, ,0
8790,You seriously do NOT age,serious not age,"['serious', 'not', 'age']", ,-0.0772,neu,medinae82, ,0
8791,You are the only one who looks the same from 2005! 😍😍😍 You should be proud #17YearChallenge,one look proud yearchalleng,"['one', 'look', 'proud', 'yearchalleng']",😍😍😍,0.562944335362703,pos,odddreegutie, ,0
8792,Bold n Beautiful 🔥🔥,bold n beauti,"['bold', 'n', 'beauti']",🔥🔥,0.2849939784946236,neu,gurinderwalia29, ,0
8793,Book hi met,book hi met,"['book', 'hi', 'met']", ,0.0,neu,hoseinchaleshgar, ,0
8794,Your still the prettiest❤️🔥🔥,still prettiest,"['still', 'prettiest']",❤🔥🔥,0.43389136979897147,pos,christysaw22, ,0
8795,Nice,nice,['nice'], ,0.4215,pos,priyantha1994, ,0
8796,I love your beauty,love beauti,"['love', 'beauti']", ,0.6369,pos,ram404krishna, ,0
8797,👏, ,[],👏,0.5205479452054794,neu,julshines_, ,0
8798,❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥😍😍😍😍😍😍, ,[],❤❤❤❤❤🔥🔥🔥🔥🔥😍😍😍😍😍😍,0.5310612630543332,neu,ib.eriksen.5, ,0
8799,Günaydın mutlu sabahlar Harikasın canım Good morning,gnaydn mutlu sabahlar harikasn canm good morn,"['gnaydn', 'mutlu', 'sabahlar', 'harikasn', 'canm', 'good', 'morn']", ,0.4404,pos,ibrahimersoy26, ,0
8800,Joh,joh,['joh'], ,0.0,neu,hoseinchaleshgar, ,1
8801,😢, ,[],😢,0.0066755674232309,neu,wahidali4616, ,0
8802,When Khloe and Kourt were closer. Now Kim and Khloe are closer,khloe kourt closer kim khloe closer,"['khloe', 'kourt', 'closer', 'kim', 'khloe', 'closer']", ,0.0,neu,d_lechic2831, ,0
8803,Now these I can love. Originals,love origin,"['love', 'origin']", ,0.6369,pos,marathonyosef, ,0
8804,Os melhores babados do Instagram você encontra aqui. 🔥👄,os melhor babado instagram voc encontra aqui,"['os', 'melhor', 'babado', 'instagram', 'voc', 'encontra', 'aqui']",🔥👄,0.07034647550776583,neu,maiorbabado, ,0
8805,@emilymccabe1 literally pissed I’m not there to recreate these,liter piss not recreat,"['liter', 'piss', 'not', 'recreat']", ,-0.4019,neg,tori_hooker,emilymccabe1 ,1
8806,You guy all look so different now.,guy look differ,"['guy', 'look', 'differ']", ,0.0,neu,beefy_beezley_760, ,0
8807,😍😍, ,[],😍😍,0.6779367825129737,neu,khabeer120, ,0
8808,💚💚💚💚, ,[],💚💚💚💚,0.659217877094972,neu,roshan_daryanani7, ,0
8809,😍😍, ,[],😍😍,0.6779367825129737,neu,theliberalram, ,0
8810,👏👏👏, ,[],👏👏👏,0.5205479452054794,neu,steevensonlosias, ,0
8811,Love you guys. So beautiful❤️,love guy beauti,"['love', 'guy', 'beauti']",❤,0.6641967391304349,pos,photogenic.que, ,0
8812,🙌😍🔥, ,[],🙌😍🔥,0.4593822318496672,neu,photogenic.que, ,0
8813,❤️❤️, ,[],❤❤,0.7460869565217392,neu,a8837289, ,0
8814,@tidbitsfunbites ❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤,0.7460869565217392,neu,ljsg1,tidbitsfunbites ,0
8815,The original faces 🙂,origin face,"['origin', 'face']",🙂,0.0,neu,katmarie4, ,0
8816,@khloekardashian looks sooo beautiful💛💛,look sooo beauti,"['look', 'sooo', 'beauti']",💛💛,0.28504983388704325,neu,xmna93,khloekardashian ,4
8817,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.7460869565217396,neu,rodrigofrancisco62, ,0
8818,"If you could go back, would have done it differently?",could go back would done differ,"['could', 'go', 'back', 'would', 'done', 'differ']", ,0.0,neu,sugarsgonestory, ,0
8819,Bellas,bella,['bella'], ,0.0,neu,i_am_rafly_styles_, ,0
8820,"Natural beauty, 😮",natur beauti,"['natur', 'beauti']",😮,0.09259259259259259,neu,kimmiefab50, ,0
8821,You and Kris look the same you didn’t age a bit @kourtneykardash,kri look not age bit,"['kri', 'look', 'not', 'age', 'bit']", ,0.0,neu,missindependant39,kourtneykardash ,0
8822,yess 🔥,yess,['yess'],🔥,0.06989247311827955,neu,lindsey_perino, ,0
8823,Cuties,cuti,['cuti'], ,0.0,neu,theperfeverything, ,0
8824,loveee,lovee,['lovee'], ,0.0,neu,ke.r0nn, ,0
8825,nossa a khloé belissima morena,nossa khlo belissima morena,"['nossa', 'khlo', 'belissima', 'morena']", ,0.0,neu,nntthaliaa, ,0
8826,I think @khloekardashian  looks hot in these photos . She didn't deserve the nickname the ugly kardashian .,think look hot photo not deserv nicknam ugli kardashian,"['think', 'look', 'hot', 'photo', 'not', 'deserv', 'nicknam', 'ugli', 'kardashian']", ,0.0,neu,ashleecatz,khloekardashian ,0
8827,Feas,fea,['fea'], ,0.0,neu,monicayanguas, ,0
8828,Hello,hello,['hello'], ,0.0,neu,mohdazeem1798, ,0
8829,Unrecognizable,unrecogniz,['unrecogniz'], ,0.0,neu,rosemary3544, ,0
8830,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,mr_______raju__m, ,0
8831,Hii Madam good morning,hii madam good morn,"['hii', 'madam', 'good', 'morn']", ,0.4404,pos,ramankumar667707, ,0
8832,Cute,cute,['cute'], ,0.4588,pos,johnboas98, ,0
8833,🥵, ,[],🥵,0.0,neu,charliewiser, ,0
8834,Que linda,que linda,"['que', 'linda']", ,0.0,neu,dilson8648, ,0
8835,Lookin good kortney!,lookin good kortney,"['lookin', 'good', 'kortney']", ,0.4404,pos,marcusharris681, ,0
8836,ஜொலிக்கும் செக்ஸ் தேவதை, ,[], ,0.0,neu,civckti_c, ,0
8837,❤️❤️, ,[],❤❤,0.7460869565217392,neu,jmlyrhmtllh, ,0
8838,You all looked so good and still!,look good still,"['look', 'good', 'still']", ,0.4404,pos,doorcrak, ,0
8839,Xxx lag rhi ho,xxx lag rhi ho,"['xxx', 'lag', 'rhi', 'ho']", ,-0.34,neu,prajapativirendarsingh, ,0
8840,Hi,hi,['hi'], ,0.0,neu,sheikhimran1474, ,0
8841,Iconic,icon,['icon'], ,0.0,neu,bbynatasha_, ,0
8842,Pretty❤️,pretti,['pretti'],❤,0.3730434782608696,neu,mr_raajsolanki01, ,0
8843,❤️🇲🇽, ,[],❤,0.7460869565217392,neu,lh_bautista_angella, ,0
8844,Beautiful ❤️❤️❤️,beauti,['beauti'],❤❤❤,0.5595652173913044,neu,lofar726, ,0
8845,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,philipe_f91, ,0
8846,Who are they?, ,[], ,0.0,neu,honeybug66, ,0
8847,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,amankumar99593, ,0
8848,Khloe is so perfect 😍,khloe perfect,"['khloe', 'perfect']",😍,0.6072455941709912,pos,maria.c.arguello, ,0
8849,❤️❤️❤️🙌, ,[],❤❤❤🙌,0.6996714590911716,neu,albertluckyeinstein, ,0
8850,"𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮 𝐟𝐨𝐫 𝐛𝐞𝐢𝐧𝐠 𝐬𝐨 𝐠𝐞𝐧𝐞𝐫𝐨𝐮𝐬, 𝐭𝐡𝐨𝐮𝐠𝐡𝐭𝐟𝐮𝐥 𝐚𝐧𝐝 𝐬𝐨 𝐭𝐫𝐮𝐞. 𝐖𝐢𝐭𝐡 $1000 𝐬𝐭𝐚𝐫𝐭-𝐮𝐩 𝐢 𝐦𝐚𝐝𝐞 $10,000 𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮 𝐟𝐨𝐫 𝐤𝐞𝐞𝐩𝐢𝐧𝐠 𝐲𝐨𝐮𝐫 𝐰𝐨𝐫𝐝𝐬 𝐚𝐧𝐝 𝐛𝐞𝐢𝐧𝐠 𝐭𝐡𝐞 𝐫𝐞𝐚𝐥 𝐲𝐨𝐮  @rebecca._.anthony", ,[], ,0.0,neu,elizabeth1111223,rebecca._.anthony ,0
8851,@khloekardashian  look sooo pretty,look sooo pretti,"['look', 'sooo', 'pretti']", ,0.0,neu,erma.cikma,khloekardashian ,0
8852,more natural and easier,natur easier,"['natur', 'easier']", ,0.4215,pos,audioslave1970, ,0
8853,Linda,linda,['linda'], ,0.0,neu,eu.prefiro.hinode, ,0
8854,Time for a redo❤️❤️,time redo,"['time', 'redo']",❤❤,0.3730434782608696,neu,lvlove1329, ,0
8855,Hi,hi,['hi'], ,0.0,neu,paujdholpur, ,0
8856,Welcome,welcom,['welcom'], ,0.0,neu,azhakeasun, ,1
8857,Queen ❤️,queen,['queen'],❤,0.3730434782608696,neu,jumendesoficial, ,0
8858,Hi,hi,['hi'], ,0.0,neu,mahammadmahammadhuseen, ,0
8859,Nice 🔥,nice,['nice'],🔥,0.28064247311827956,pos,jukhan4839, ,0
8860,Very hot girl,hot girl,"['hot', 'girl']", ,0.0,neu,krishnachaudhary6008, ,0
8861,U still look the same,u still look,"['u', 'still', 'look']", ,0.0,neu,elnursarchives, ,0
8862,See that’s wen Kim look sexy asf,see wen kim look sexi asf,"['see', 'wen', 'kim', 'look', 'sexi', 'asf']", ,0.0,neu,kingproject800, ,0
8863,😮😮😮😮😮😮😮😮😮, ,[],😮😮😮😮😮😮😮😮😮,0.27777777777777773,neu,badikarena, ,0
8864,7404982558, ,[], ,0.0,neu,badikarena, ,0
8865,So sawwet,sawwet,['sawwet'], ,0.0,neu,raneetsinngh, ,0
8866,♥️♥️♥️♥️♥️♥️, ,[],♥♥♥♥♥♥,0.6576147816349384,neu,badikarena, ,0
8867,@kourtneykardash  your favorite place ❤️❤️🔥,favorit place,"['favorit', 'place']",❤❤🔥,0.3263917718560075,neu,itsqueengg23,kourtneykardash ,0
8868,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,thesugarest__, ,0
8869,Hola,hola,['hola'], ,0.0,neu,joseluispineda784, ,1
8870,Beautiful,beauti,['beauti'], ,0.0,neu,ray121943, ,1
8871,🌹🌷, ,[],🌹🌷,0.5810946271050521,neu,shahab.shingh.3, ,0
8872,Good❤️❤️❤️❤️❤️❤️❤️❤️ good❤️❤️❤️❤️,good good,"['good', 'good']",❤❤❤❤❤❤❤❤❤❤❤❤,0.7395459627329192,pos,oyenajimk, ,0
8873,Omg Khloe go back to black hair 😍,omg khloe go back black hair,"['omg', 'khloe', 'go', 'back', 'black', 'hair']",😍,0.09684811178756766,neu,spiritedaway8993, ,0
8874,Hello,hello,['hello'], ,0.0,neu,shahab.shingh.3, ,0
8875,No one's going to mention that Khloe is holding a digital camera in pic 3?? Such a sign of the times❤️,no one go mention khloe hold digit camera pic sign time,"['no', 'one', 'go', 'mention', 'khloe', 'hold', 'digit', 'camera', 'pic', 'sign', 'time']",❤,-0.20915942028985507,neu,justdaisyjade, ,0
8876,Hii,hii,['hii'], ,0.0,neu,shahab.shingh.3, ,0
8877,The world is falling apart and these people don't have a clue.,world fall apart peopl not clue,"['world', 'fall', 'apart', 'peopl', 'not', 'clue']", ,0.0,neu,blaine.p.dunn, ,1
8878,Nice and sexy,nice sexi,"['nice', 'sexi']", ,0.4215,pos,bnsharma815, ,0
8879,😍😍😍😍😍, ,[],😍😍😍😍😍,0.6779367825129737,neu,ssereli, ,0
8880,Привет, ,[], ,0.0,neu,abadiya_ab.57_001, ,0
8881,7, ,[], ,0.0,neu,stoica2204, ,0
8882,Still look exactly the same 😍,still look exactli,"['still', 'look', 'exactli']",😍,0.16948419562824343,neu,destineyrubi, ,0
8883,Hola,hola,['hola'], ,0.0,neu,elvinantoniobencosme, ,1
8884,"Really love your posts. We’re coming from the suicide prevention rights clothing & jewelry company, I’m seeing you’re a great candidate to be the brand representative. Talk to the branding supervisor to get details. Glance at my insta.",realli love post come suicid prevent right cloth jewelri compani see great candid brand repres talk brand supervisor get detail glanc insta,"['realli', 'love', 'post', 'come', 'suicid', 'prevent', 'right', 'cloth', 'jewelri', 'compani', 'see', 'great', 'candid', 'brand', 'repres', 'talk', 'brand', 'supervisor', 'get', 'detail', 'glanc', 'insta']", ,0.8555,pos,publicgiftcare, ,0
8885,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,agusvelarde07, ,0
8886,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,hlym2928, ,0
8887,KHLOE BABY🥰🥰🥰,khloe babi,"['khloe', 'babi']",🥰🥰🥰,0.0,neu,taykeitoutonme, ,0
8888,😍👞💄💄💄, ,[],😍👞💄💄💄,0.5174055383207766,neu,sig14379, ,0
8889,Way back before lip fillers and Botox 😮,way back lip filler botox,"['way', 'back', 'lip', 'filler', 'botox']",😮,0.046296296296296294,neu,almarosssaa, ,0
8890,"Wow, who are these people lolol😂",wow peopl lolol,"['wow', 'peopl', 'lolol']",😂,0.4946671009437833,pos,duffyyvette, ,0
8891,🔥🔥🔥🔥🔥nice,nice,['nice'],🔥🔥🔥🔥🔥,0.18673745519713258,pos,rajkumar31690143, ,0
8892,8mamsesge  lele good,mamsesg lele good,"['mamsesg', 'lele', 'good']", ,0.4404,pos,suipsihab, ,0
8893,Kim is gonna kill you 😂😂😂😂😂,kim gon na kill,"['kim', 'gon', 'na', 'kill']",😂😂😂😂😂,-0.1842619979027037,neg,sonny_g7, ,0
8894,16 años de cirugías menos,ao de ciruga meno,"['ao', 'de', 'ciruga', 'meno']", ,0.0,neu,marlacfp, ,0
8895,😍😍😍❤️❤️❤️🥰🥰🥰, ,[],😍😍😍❤❤❤🥰🥰🥰,0.7120118695173564,neu,supersaiyangodsanchez, ,0
8896,Kim high af,kim high af,"['kim', 'high', 'af']", ,0.0,neu,jamieearnold, ,0
8897,fine asssss,fine asssss,"['fine', 'asssss']", ,0.2023,neu,gonzzmn, ,0
8898,😍😍😍😂😂😂, ,[],😍😍😍😂😂😂,0.44945259314405356,neu,ericdiedrick, ,0
8899,"I love your pic 😀 I am working with an equality for suicide prevention accessories agency, we’re seeing you would be a perfect fit to become a business ambassador. Please talk to the shift supervisor to find out more. Come look at our bio.",love pic work equal suicid prevent accessori agenc see would perfect fit becom busi ambassador pleas talk shift supervisor find come look bio,"['love', 'pic', 'work', 'equal', 'suicid', 'prevent', 'accessori', 'agenc', 'see', 'would', 'perfect', 'fit', 'becom', 'busi', 'ambassador', 'pleas', 'talk', 'shift', 'supervisor', 'find', 'come', 'look', 'bio']",😀,0.8753022494305239,pos,publicgiftcare, ,0
8900,"I love your pic 😀 I am working with an equality for suicide prevention accessories agency, we’re seeing you would be a perfect fit to become a business ambassador. Please talk to the shift supervisor to find out more. Come look at our bio.",love pic work equal suicid prevent accessori agenc see would perfect fit becom busi ambassador pleas talk shift supervisor find come look bio,"['love', 'pic', 'work', 'equal', 'suicid', 'prevent', 'accessori', 'agenc', 'see', 'would', 'perfect', 'fit', 'becom', 'busi', 'ambassador', 'pleas', 'talk', 'shift', 'supervisor', 'find', 'come', 'look', 'bio']",😀,0.8753022494305239,pos,publicgiftcare, ,0
8901,Why does Kim look high as a kite😂😂😂🔥,kim look high kite,"['kim', 'look', 'high', 'kite']",😂😂😂🔥,0.10033626969524488,neu,mandee__xo, ,0
8902,Beautyfull girls❤️❤️❤️❤️,beautyful girl,"['beautyful', 'girl']",❤❤❤❤,0.4973913043478261,neu,kuppanankumar, ,0
8903,Love this before the massive Lip trend came. 👏💋,love massiv lip trend came,"['love', 'massiv', 'lip', 'trend', 'came']",👏💋,0.6283583479526706,pos,laurel.swan.63, ,0
8904,😂❤️❤️❤️❤️❤️❤️❤️Hi,hi,['hi'],😂❤❤❤❤❤❤❤,0.6048418999363675,neu,addo9600, ,0
8905,😍🙌❤️👏😍🙌❤️, ,[],😍🙌❤👏😍🙌❤,0.6413493366962632,neu,sujatha.a.1253, ,1
8906,Iconic times 🔥,icon time,"['icon', 'time']",🔥,0.04659498207885303,neu,allierizzo, ,1094
8907,@liadaniell they look gorgeous and natural and relaxed don’t they! 😍,look gorgeou natur relax not,"['look', 'gorgeou', 'natur', 'relax', 'not']",😍,0.47998946375216234,pos,nikolejeanette,liadaniell ,1094
8908,"@allierizzo  ouhhh,😮,😮,,,,before surgeries,,well pretties ❤️",ouhhh surgeri well pretti,"['ouhhh', 'surgeri', 'well', 'pretti']",😮😮❤,0.34206321601104206,neu,liadaniell,allierizzo ,1094
8909,@allierizzo hi,hi,['hi'], ,0.0,neu,qamerzaman495,allierizzo ,1094
8910,@allierizzo you are a very beautiful,beauti,['beauti'], ,0.0,neu,sandila.muhammadbilal,allierizzo ,1094
8911,"I love your feed 🙂 I am coming from the suicide prevention awareness accessories company, we are seeing you are a perfect fit to become a brand agent. Please Inbox my branding executive to get more info. Have a peek in my bio.",love feed come suicid prevent awar accessori compani see perfect fit becom brand agent pleas inbox brand execut get info peek bio,"['love', 'feed', 'come', 'suicid', 'prevent', 'awar', 'accessori', 'compani', 'see', 'perfect', 'fit', 'becom', 'brand', 'agent', 'pleas', 'inbox', 'brand', 'execut', 'get', 'info', 'peek', 'bio']",🙂,0.8885,pos,publicgiftcare, ,1
8912,🙌, ,[],🙌,0.5604249667994687,neu,aadshmeena6, ,0
8913,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,michellematuala, ,1
8914,😂, ,[],😂,0.2209684037751333,neu,suipsihab, ,0
8915,Kim look 🌬 asf,kim look asf,"['kim', 'look', 'asf']",🌬,0.0,neu,888divine_empress222, ,2
8916,So sweet Baby🔥🔥🔥🔥❤️❤️,sweet babi,"['sweet', 'babi']",🔥🔥🔥🔥❤❤,0.3711142122487143,pos,satendratyagi70, ,0
8917,Los peces en el río. ❤️,lo pece en el ro,"['lo', 'pece', 'en', 'el', 'ro']",❤,0.12434782608695652,neu,bycarlosyanez, ,0
8918,@aalyahgutierrez @alexa_bliss_wwe_ @aliyahwwe, ,[], ,0.0,neu,aaronvelez74,aalyahgutierrez alexa_bliss_wwe_ aliyahwwe ,1
8919,Arribaaaaa❤️,arribaaaaa,['arribaaaaa'],❤,0.3730434782608696,neu,bycarlosyanez, ,0
8920,Luv u kourtney i dnt knw if u knw dat,luv u kourtney dnt knw u knw dat,"['luv', 'u', 'kourtney', 'dnt', 'knw', 'u', 'knw', 'dat']", ,0.0,neu,jso_623, ,0
8921,My wife @victoriajustice @vanessahudgens,wife,['wife'], ,0.0,neu,aaronvelez74,victoriajustice vanessahudgens ,0
8922,🔥🔥🔥🔥😍😍😍, ,[],🔥🔥🔥🔥😍😍😍,0.37042144749787964,neu,angelbaybe40, ,0
